customer_id,payment_method,monthly_charges,total_charges,total_charges_missing_flag
5789-LDFXO,Electronic check,24.6,592.65,0
0508-OOLTO,Electronic check,71.65,135.75,0
2984-TBYKU,Credit card (automatic),104.9,7732.65,0
9822-WMWVG,Electronic check,106.5,4282.4,0
2391-SOORI,Electronic check,49.35,219.65,0
9040-KZVWO,Bank transfer (automatic),75.5,2018.1,0
2645-QTLMB,Electronic check,94.25,669.0,0
4806-HIPDW,Electronic check,68.95,68.95,0
1548-ARAGG,Mailed check,58.5,224.85,0
6339-RZCBJ,Credit card (automatic),78.9,3771.5,0
4424-TKOPW,Electronic check,93.85,196.75,0
4415-WNGVR,Electronic check,79.2,943.85,0
2522-AHJXR,Bank transfer (automatic),109.45,6572.85,0
0412-UCCNP,Electronic check,59.2,3175.85,0
1816-FLZDK,Mailed check,29.15,29.15,0
7096-UCLNH,Mailed check,20.05,20.05,0
8443-ZRDBZ,Electronic check,76.05,318.9,0
9136-ALYBR,Mailed check,24.45,24.45,0
4615-PIVVU,Credit card (automatic),66.5,2762.75,0
8885-QSQBX,Bank transfer (automatic),49.55,49.55,0
7479-NITWS,Credit card (automatic),89.35,631.85,0
8617-ENBDS,Credit card (automatic),73.6,232.5,0
9385-NXKDA,Credit card (automatic),82.65,5919.35,0
0430-IHCDJ,Electronic check,49.0,749.25,0
2959-MJHIC,Electronic check,80.35,307.4,0
6674-KVJHG,Electronic check,25.2,245.15,0
1814-DKOLC,Mailed check,25.45,134.75,0
4201-JMNGR,Electronic check,55.8,55.8,0
9351-HXDMR,Credit card (automatic),110.9,8240.85,0
3537-HPKQT,Credit card (automatic),77.75,4266.4,0
2129-ALKBS,Electronic check,26.2,1077.5,0
5821-MMEIL,Bank transfer (automatic),19.9,1115.6,0
5960-WPXQM,Electronic check,79.05,79.05,0
0684-AOSIH,Electronic check,95.0,95.0,0
8260-NGFNY,Mailed check,25.2,25.2,0
1309-XGFSN,Electronic check,80.85,4079.55,0
1866-RZZQS,Electronic check,98.4,4187.75,0
6968-URWQU,Mailed check,56.35,2391.15,0
4742-TXUEX,Bank transfer (automatic),19.3,890.5,0
9631-XEYKE,Bank transfer (automatic),50.4,137.25,0
8631-NBHFZ,Credit card (automatic),79.4,5154.6,0
1335-MXCSE,Credit card (automatic),55.25,3119.9,0
8873-TMKGR,Mailed check,19.1,529.5,0
8800-JOOCF,Electronic check,84.05,966.55,0
1469-LBJQJ,Electronic check,105.2,6936.85,0
4958-XCBDQ,Electronic check,101.4,3496.3,0
8337-UPOAQ,Electronic check,89.8,914.3,0
0064-YIJGF,Bank transfer (automatic),75.75,1929.0,0
2386-OWURY,Electronic check,95.3,5817.7,0
1725-IQNIY,Bank transfer (automatic),109.75,6110.2,0
0310-VQXAM,Mailed check,19.85,178.8,0
6598-RFFVI,Credit card (automatic),19.3,28.3,0
3453-RTHJQ,Electronic check,69.1,435.0,0
6712-OAWRH,Electronic check,91.25,2351.8,0
6278-FEPBZ,Mailed check,20.25,186.15,0
4280-DLSHD,Mailed check,54.75,445.85,0
1508-DFXCU,Electronic check,81.45,912.0,0
8614-VGMMV,Electronic check,49.1,679.55,0
7868-BGSZA,Electronic check,80.2,3581.6,0
2800-QQUSO,Electronic check,100.3,4222.95,0
2930-UOTMB,Credit card (automatic),65.25,1994.3,0
7973-DZRKH,Credit card (automatic),90.95,5930.05,0
5914-DVBWJ,Electronic check,85.45,1505.85,0
7698-YFGEZ,Mailed check,20.0,20.0,0
2533-QVMSK,Electronic check,94.1,5638.3,0
9773-PEQBZ,Electronic check,79.85,797.25,0
8644-XLFBW,Electronic check,71.65,71.65,0
0650-BWOZN,Electronic check,73.55,1359.45,0
8625-AZYZY,Electronic check,104.65,2542.45,0
7785-RDVIG,Mailed check,19.3,54.7,0
9602-WCXPI,Credit card (automatic),20.15,989.05,0
2903-YYTBW,Electronic check,44.55,44.55,0
3620-MWJNE,Mailed check,54.45,87.3,0
8573-JGCZW,Bank transfer (automatic),19.65,351.55,0
6837-HAEVO,Electronic check,105.0,7297.75,0
6701-YVNQG,Credit card (automatic),88.7,6301.7,0
9306-CPCBC,Electronic check,74.25,210.3,0
4304-XUMGI,Bank transfer (automatic),75.15,3822.45,0
9504-YAZWB,Mailed check,20.25,1048.45,0
8819-ZBYNA,Credit card (automatic),109.1,6393.65,0
6174-NRBTZ,Bank transfer (automatic),30.75,1489.3,0
9481-IEBZY,Credit card (automatic),112.9,8061.5,0
1833-VGRUM,Electronic check,74.2,74.2,0
6137-NICCO,Mailed check,94.05,518.75,0
9065-ZCPQX,Bank transfer (automatic),78.85,5763.15,0
6402-EJMWF,Mailed check,55.3,238.5,0
3620-EHIMZ,Mailed check,19.35,1031.7,0
3213-VVOLG,Mailed check,25.35,0.0,1
6870-ECSHE,Mailed check,20.45,34.8,0
8747-UDCOI,Bank transfer (automatic),19.35,1319.95,0
8374-XGEJJ,Electronic check,101.0,4388.4,0
2656-TABEH,Electronic check,100.2,420.2,0
6946-LMSQS,Electronic check,89.05,2177.45,0
4626-OZDTJ,Credit card (automatic),78.65,3950.85,0
9169-BSVIN,Bank transfer (automatic),74.75,827.05,0
2325-ZUSFD,Bank transfer (automatic),70.1,3913.3,0
8194-PEEBY,Mailed check,19.9,533.5,0
6872-HXFNF,Bank transfer (automatic),58.35,3756.45,0
3932-CMDTD,Electronic check,105.65,443.9,0
7714-YXSMB,Bank transfer (automatic),100.5,2599.95,0
8387-UGUSU,Mailed check,20.05,284.3,0
1080-BWSYE,Credit card (automatic),25.65,1740.8,0
4039-HEUNW,Electronic check,96.5,3436.1,0
1194-HVAIF,Credit card (automatic),95.0,2462.55,0
0812-WUPTB,Mailed check,70.85,70.85,0
3594-UVONA,Credit card (automatic),85.95,3110.1,0
0004-TLHLJ,Electronic check,73.9,280.85,0
1767-TGTKO,Electronic check,45.45,411.75,0
8439-LTUGF,Credit card (automatic),20.0,198.6,0
8805-JNRAZ,Mailed check,49.2,103.7,0
5089-IFSDP,Bank transfer (automatic),109.45,6144.55,0
6418-HNFED,Credit card (automatic),83.25,4089.45,0
0206-OYVOC,Mailed check,19.25,864.2,0
7291-CDTMJ,Bank transfer (automatic),19.65,19.65,0
7128-GGCNO,Bank transfer (automatic),72.8,3249.4,0
0237-YFUTL,Bank transfer (automatic),109.65,5405.8,0
7691-KGKGP,Credit card (automatic),65.0,3363.8,0
6710-HSJRD,Electronic check,114.1,7132.15,0
3675-EQOZA,Bank transfer (automatic),20.65,93.55,0
0840-DCNZE,Bank transfer (automatic),86.95,4138.9,0
1732-FEKLD,Bank transfer (automatic),94.75,5121.75,0
9862-KJTYK,Credit card (automatic),25.35,566.1,0
0479-HMSWA,Electronic check,105.45,2715.3,0
5854-KSRBJ,Mailed check,25.4,1782.05,0
0365-BZUWY,Electronic check,102.55,1742.5,0
4817-VYYWS,Electronic check,100.2,2983.8,0
5701-SVCWR,Mailed check,24.0,24.0,0
3129-AAQOU,Mailed check,25.6,485.9,0
4922-CVPDX,Credit card (automatic),73.5,1905.7,0
1396-QWFBJ,Bank transfer (automatic),74.05,1565.7,0
1357-BIJKI,Electronic check,98.25,4858.7,0
1099-BTKWT,Electronic check,54.4,3723.65,0
5299-SJCZT,Bank transfer (automatic),101.55,298.35,0
2018-PZKMU,Electronic check,103.1,970.45,0
7340-KEFQE,Bank transfer (automatic),34.2,1782.0,0
4570-QHXHL,Electronic check,43.75,405.7,0
2403-BCASL,Electronic check,111.95,4534.9,0
7392-YYPYJ,Electronic check,100.65,2415.95,0
2898-LSJGD,Electronic check,55.95,1157.05,0
2223-GDSHL,Bank transfer (automatic),116.05,8297.5,0
7359-PTSXY,Electronic check,45.75,45.75,0
9470-RTWDV,Credit card (automatic),82.0,2083.1,0
2176-OSJUV,Bank transfer (automatic),65.15,4681.75,0
9348-YVOMK,Credit card (automatic),44.8,176.2,0
8104-OSKWT,Electronic check,79.8,1001.2,0
4521-YEEHE,Electronic check,88.85,1594.75,0
4090-KPJIP,Electronic check,74.95,212.4,0
3786-WOVKF,Bank transfer (automatic),106.85,7677.4,0
4503-BDXBD,Electronic check,74.95,815.5,0
6086-ESGRL,Credit card (automatic),80.15,80.15,0
2592-HODOV,Credit card (automatic),19.3,259.65,0
3886-CERTZ,Electronic check,109.25,8109.8,0
7995-ZHHNZ,Credit card (automatic),56.1,2386.85,0
3824-RHKVR,Credit card (automatic),19.7,340.35,0
5816-SCGFC,Mailed check,51.3,419.35,0
5989-AXPUC,Mailed check,118.6,7990.05,0
4979-HPRFL,Bank transfer (automatic),24.15,1402.25,0
8590-OHDIW,Mailed check,20.3,749.35,0
8015-IHCGW,Electronic check,115.5,8425.15,0
2332-TODQS,Credit card (automatic),25.05,1171.5,0
9278-VZKCD,Electronic check,109.1,5647.95,0
8008-OTEZX,Mailed check,19.65,708.8,0
2773-OVBPK,Bank transfer (automatic),111.3,7567.2,0
5999-LCXAO,Mailed check,29.9,29.9,0
5206-XZZQI,Mailed check,80.6,4348.1,0
4803-LBYPN,Mailed check,20.8,635.9,0
5759-RCVCB,Credit card (automatic),35.2,108.95,0
6372-RFVNS,Electronic check,78.8,78.8,0
2139-FQHLM,Mailed check,89.95,1682.4,0
8261-GWDBQ,Bank transfer (automatic),116.05,6925.9,0
1093-YSWCA,Credit card (automatic),19.55,223.15,0
8938-UMKPI,Electronic check,106.4,5127.95,0
0991-BRRFB,Electronic check,49.4,874.8,0
3882-IYOIJ,Credit card (automatic),115.25,6758.45,0
8749-TZYEC,Credit card (automatic),24.8,1874.3,0
1755-FZQEC,Mailed check,19.9,791.15,0
3115-JPJDD,Credit card (automatic),81.25,4639.45,0
5600-KTXFM,Mailed check,69.95,143.9,0
3871-IKPYH,Electronic check,69.1,69.1,0
6319-IEJWJ,Electronic check,90.2,1776.55,0
9025-AOMKI,Bank transfer (automatic),93.55,536.4,0
6339-TBELP,Credit card (automatic),86.4,6172.0,0
7964-YESJC,Mailed check,66.3,1559.45,0
6173-GOLSU,Credit card (automatic),94.65,6079.0,0
5275-SQEIZ,Mailed check,80.85,80.85,0
7716-YTYHG,Mailed check,82.05,4029.95,0
9938-ZREHM,Mailed check,72.1,2658.4,0
7950-XWOVN,Mailed check,34.7,383.55,0
4390-KYULV,Credit card (automatic),20.55,51.15,0
4647-MUZON,Credit card (automatic),95.95,1745.5,0
9702-AIUJO,Bank transfer (automatic),44.8,2230.85,0
8849-PRIQJ,Electronic check,109.4,7281.6,0
8851-RAGOV,Mailed check,71.05,1837.7,0
1304-NECVQ,Electronic check,78.55,149.55,0
5396-IZEPB,Credit card (automatic),19.7,180.7,0
1729-VLAZJ,Mailed check,40.25,411.45,0
8285-ABVLB,Credit card (automatic),19.85,1328.35,0
0701-TJSEF,Bank transfer (automatic),68.25,576.95,0
5712-VBOXD,Credit card (automatic),20.15,68.45,0
6629-LADHQ,Mailed check,50.95,123.05,0
8945-GRKHX,Electronic check,78.65,78.65,0
1559-DTODC,Bank transfer (automatic),25.15,468.35,0
4797-MIWUM,Bank transfer (automatic),20.25,174.7,0
6959-UWKHF,Electronic check,42.9,42.9,0
8720-RQSBJ,Electronic check,44.0,44.0,0
4537-CIBHB,Mailed check,20.25,172.35,0
3815-SLMEF,Mailed check,34.25,139.35,0
5154-VEKBL,Mailed check,58.5,539.85,0
4324-AHJKS,Credit card (automatic),55.8,300.4,0
4355-CVPVS,Bank transfer (automatic),88.9,4968.0,0
4495-LHSSK,Mailed check,57.65,992.7,0
5655-JSMZM,Electronic check,96.2,4718.25,0
5915-ANOEI,Mailed check,79.15,5536.5,0
9861-PDSZP,Credit card (automatic),108.05,7806.6,0
4505-EXZHB,Electronic check,74.4,434.1,0
7225-CBZPL,Electronic check,94.8,1563.9,0
6704-UTUKK,Electronic check,45.9,1332.4,0
4587-VVTOX,Electronic check,105.3,545.2,0
2019-HDCZY,Electronic check,102.6,6296.75,0
4652-NNHNY,Bank transfer (automatic),73.85,1284.2,0
8788-DOXSU,Bank transfer (automatic),61.35,3645.5,0
7404-JLKQG,Electronic check,57.55,161.45,0
7421-ZLUPA,Mailed check,29.25,226.95,0
8972-HJWNV,Electronic check,84.55,646.85,0
3274-NSDWE,Credit card (automatic),19.6,1441.65,0
2632-IVXVF,Credit card (automatic),111.75,7511.3,0
3692-JHONH,Electronic check,106.5,5621.85,0
8915-NNTRC,Credit card (automatic),107.7,7919.8,0
5914-GXMDA,Mailed check,19.3,593.2,0
7463-IFMQU,Bank transfer (automatic),20.05,1423.65,0
2920-RNCEZ,Credit card (automatic),69.95,69.95,0
2541-YGPKE,Credit card (automatic),63.7,2763.35,0
8515-OCTJS,Credit card (automatic),24.75,692.1,0
5382-TEMLV,Bank transfer (automatic),50.9,2298.55,0
3441-CGZJH,Credit card (automatic),60.4,2640.55,0
9592-ERDKV,Mailed check,79.25,2911.8,0
2860-RANUS,Credit card (automatic),85.8,1727.5,0
5261-QSHQM,Electronic check,24.45,86.6,0
4778-IZARL,Credit card (automatic),110.1,6705.7,0
0432-CAJZV,Mailed check,90.7,237.65,0
7008-LZVOZ,Credit card (automatic),25.3,1672.35,0
8868-WOZGU,Electronic check,105.7,2979.5,0
1200-TUZHR,Electronic check,85.2,695.75,0
9365-CSLBQ,Mailed check,24.35,1654.6,0
1334-FJSVR,Electronic check,24.25,24.25,0
5884-FBCTL,Bank transfer (automatic),25.1,1857.85,0
7130-CTCUS,Bank transfer (automatic),54.55,825.1,0
6242-FEGFD,Mailed check,96.6,6424.25,0
7625-XCQRH,Electronic check,76.5,837.95,0
6194-HBGQN,Credit card (automatic),81.15,4126.2,0
7634-WSWDB,Electronic check,38.5,330.8,0
6986-IXNDM,Electronic check,92.9,1337.45,0
1731-TVIUK,Electronic check,93.5,362.2,0
2987-BJXIK,Mailed check,84.7,5991.05,0
9769-TSBZE,Electronic check,66.0,4891.5,0
0406-BPDVR,Credit card (automatic),101.5,5373.1,0
0618-XWMSS,Bank transfer (automatic),74.9,2068.55,0
1395-WSWXR,Mailed check,20.75,487.05,0
6023-GSSXW,Credit card (automatic),61.45,4131.2,0
6752-APNJL,Mailed check,54.5,2301.15,0
5276-KQWHG,Electronic check,69.6,131.65,0
0420-HLGXF,Electronic check,99.75,4036.0,0
7446-KQISO,Bank transfer (automatic),109.75,4900.65,0
9823-EALYC,Bank transfer (automatic),80.85,5727.45,0
0582-AVCLN,Mailed check,20.3,743.05,0
5803-NQJZO,Bank transfer (automatic),67.8,4804.65,0
2565-JSLRY,Mailed check,24.05,24.05,0
2607-DHDAK,Credit card (automatic),19.8,1414.65,0
1073-XXCZD,Bank transfer (automatic),25.7,1443.65,0
0743-HRVFF,Electronic check,56.15,2898.95,0
4006-HKYHO,Bank transfer (automatic),86.7,5309.5,0
3727-JEZTU,Mailed check,20.4,20.4,0
8143-ETQTI,Mailed check,19.65,451.55,0
6689-KXGBO,Electronic check,50.55,50.55,0
9667-TKTVZ,Mailed check,54.35,117.05,0
3657-COGMW,Credit card (automatic),108.1,5839.3,0
8570-KLJYJ,Mailed check,54.45,1893.5,0
7754-IXRMC,Mailed check,45.35,45.35,0
9473-CBZOP,Mailed check,59.0,1654.45,0
2969-WGHQO,Electronic check,69.45,477.05,0
6615-NGGZJ,Electronic check,100.55,1415.55,0
4334-HOWRP,Credit card (automatic),64.95,4546.0,0
4255-DDUOU,Mailed check,20.5,20.5,0
5863-OOKCL,Mailed check,18.85,163.2,0
1686-STUHN,Bank transfer (automatic),19.8,849.9,0
1329-VHWNP,Bank transfer (automatic),25.05,189.95,0
2984-MIIZL,Bank transfer (automatic),74.8,321.9,0
0266-GMEAO,Credit card (automatic),114.3,8058.55,0
5590-YRFJT,Electronic check,24.45,482.8,0
5574-NXZIU,Credit card (automatic),109.2,7049.75,0
0019-GFNTW,Bank transfer (automatic),45.05,2560.1,0
4256-ZWTZI,Mailed check,51.0,286.8,0
8309-PPCED,Bank transfer (automatic),110.45,7982.5,0
4098-NAUKP,Electronic check,84.65,5683.6,0
5196-WPYOW,Mailed check,60.05,3994.05,0
4608-LCIMN,Bank transfer (automatic),44.65,369.15,0
1485-YDHMM,Bank transfer (automatic),93.25,4631.7,0
4054-CUMIA,Mailed check,20.25,401.95,0
0603-TPMIB,Mailed check,25.45,1534.05,0
2525-GVKQU,Mailed check,20.6,1093.0,0
8161-QYMTT,Electronic check,94.1,701.3,0
9581-GVBXT,Mailed check,34.8,1980.3,0
5862-BRIXZ,Bank transfer (automatic),60.75,2893.4,0
5404-GGUKR,Electronic check,51.35,262.3,0
3308-JSGML,Credit card (automatic),64.05,3886.85,0
2126-GSEGL,Bank transfer (automatic),84.8,5917.55,0
3677-TNKIO,Credit card (automatic),71.0,914.0,0
0440-QEXBZ,Mailed check,50.15,2139.1,0
2434-EEVDB,Credit card (automatic),94.6,5948.7,0
6762-QVYJO,Mailed check,59.75,3624.35,0
6199-IWKGC,Electronic check,100.25,4753.85,0
2675-DHUTR,Electronic check,98.9,5780.7,0
8152-VETUR,Credit card (automatic),97.7,6869.7,0
9667-EQRXU,Electronic check,40.3,1172.95,0
7446-YPODE,Bank transfer (automatic),60.25,662.95,0
9522-BNTHX,Electronic check,56.25,1765.95,0
4676-WLUHT,Bank transfer (automatic),46.2,2431.95,0
3329-WDIOK,Electronic check,50.6,155.35,0
7980-MHFLQ,Mailed check,24.9,1859.2,0
2873-ZLIWT,Electronic check,84.85,3303.05,0
3415-TAILE,Mailed check,65.7,134.35,0
0757-WCUUZ,Credit card (automatic),63.35,3409.1,0
1629-DQQVB,Bank transfer (automatic),50.1,709.5,0
1915-IOFGU,Electronic check,70.5,70.5,0
3045-XETSH,Electronic check,94.85,953.45,0
0374-AACSZ,Electronic check,50.15,50.15,0
7239-HZZCX,Mailed check,19.75,19.75,0
4872-VXRIL,Bank transfer (automatic),64.65,3665.55,0
9140-CZQZZ,Bank transfer (automatic),79.6,5515.8,0
3423-HHXAO,Mailed check,19.5,272.0,0
9938-TKDGL,Electronic check,99.55,6668.0,0
0531-ZZJWQ,Electronic check,74.0,4052.4,0
6537-QLGEX,Electronic check,38.9,664.4,0
2688-BHGOG,Electronic check,79.55,718.55,0
7683-CBDKJ,Electronic check,65.45,937.6,0
0946-CLJTI,Electronic check,98.7,5812.6,0
3160-TYXLT,Bank transfer (automatic),46.3,2546.85,0
1325-USMEC,Credit card (automatic),99.35,6944.5,0
0916-QOFDP,Electronic check,95.8,1346.3,0
0628-CNQRM,Bank transfer (automatic),67.5,1544.05,0
5606-AMZBO,Credit card (automatic),78.15,765.15,0
6199-IPCAO,Mailed check,26.1,692.55,0
7665-TOALD,Electronic check,69.6,69.6,0
0112-QWPNC,Electronic check,84.35,4059.35,0
0324-BRPCJ,Electronic check,100.2,6851.65,0
2777-PHDEI,Electronic check,78.05,78.05,0
5640-CAXOA,Credit card (automatic),40.35,1187.05,0
2235-EZAIK,Credit card (automatic),79.2,5401.9,0
3847-BAERP,Mailed check,20.9,247.0,0
1196-AMORA,Electronic check,73.6,520.0,0
4282-YMKNA,Electronic check,74.75,706.6,0
1453-RZFON,Mailed check,49.9,49.9,0
8263-OKETD,Credit card (automatic),68.9,1370.35,0
0670-KDOMA,Mailed check,20.25,20.25,0
2476-YGEFM,Credit card (automatic),76.0,2215.25,0
8687-BAFGU,Electronic check,74.0,74.0,0
0641-EVBOJ,Mailed check,82.3,214.4,0
0829-XXPLX,Bank transfer (automatic),89.4,1871.15,0
9974-JFBHQ,Credit card (automatic),99.15,6171.2,0
5356-RHIPP,Mailed check,20.2,20.2,0
6624-JDRDS,Bank transfer (automatic),29.45,161.45,0
0608-JDVEC,Electronic check,19.8,1013.2,0
9780-FKVVF,Bank transfer (automatic),59.15,336.7,0
1919-RTPQD,Electronic check,44.75,333.65,0
5214-NLTIT,Credit card (automatic),90.8,6511.8,0
3345-PBBFH,Bank transfer (automatic),49.55,393.45,0
5055-BRMNE,Credit card (automatic),106.7,7009.5,0
9189-JWSHV,Electronic check,93.55,2264.05,0
2190-PHBHR,Credit card (automatic),94.45,6921.7,0
2650-GYRYL,Bank transfer (automatic),19.45,600.25,0
0746-JTRFU,Electronic check,25.05,56.35,0
5208-FVQKB,Mailed check,67.95,4664.15,0
7184-LRUUR,Bank transfer (automatic),65.25,1441.8,0
6627-CFOSN,Bank transfer (automatic),99.45,5623.7,0
3982-JGSFD,Credit card (automatic),20.35,695.85,0
1574-DYCWE,Mailed check,19.95,1028.75,0
7247-XOZPB,Bank transfer (automatic),77.4,4155.95,0
2466-FCCPT,Bank transfer (automatic),19.7,395.6,0
6211-WWLTF,Credit card (automatic),99.7,6330.4,0
4826-TZEVA,Credit card (automatic),74.8,2971.7,0
6016-NXBNJ,Mailed check,19.15,638.0,0
9138-EFSMO,Bank transfer (automatic),78.95,2034.25,0
0576-WNXXC,Electronic check,95.55,2510.2,0
4632-XJMEX,Credit card (automatic),62.85,3419.5,0
8910-LEDAG,Credit card (automatic),71.55,2427.35,0
3452-GWUIN,Electronic check,94.95,1760.25,0
2716-GFZOR,Credit card (automatic),86.1,3551.65,0
3724-UCSHY,Mailed check,19.55,122.9,0
8626-XHBIE,Mailed check,24.8,1424.2,0
4628-CTTLA,Electronic check,39.3,2111.45,0
3192-LNKRK,Mailed check,84.05,2909.95,0
4439-YRNVD,Electronic check,36.25,374.0,0
2876-VBBBL,Mailed check,20.25,20.25,0
6834-NXDCA,Electronic check,23.9,300.8,0
2208-UGTGR,Electronic check,98.6,5581.05,0
3005-TYFRD,Credit card (automatic),103.65,5676.65,0
8670-MEFCP,Credit card (automatic),92.9,3379.25,0
3079-BCHLN,Bank transfer (automatic),19.9,942.95,0
7777-UNYHB,Credit card (automatic),20.1,232.4,0
5597-GLBUC,Electronic check,85.45,85.45,0
7278-CKDNC,Electronic check,80.5,2088.45,0
2748-MYRVK,Bank transfer (automatic),99.9,6137.0,0
8450-UYIBU,Electronic check,39.85,1434.6,0
2969-VAPYH,Credit card (automatic),60.5,3870.0,0
4822-YCXMX,Electronic check,84.8,2043.45,0
7181-OQCUT,Mailed check,103.85,2215.0,0
8474-UMLNT,Bank transfer (automatic),67.8,842.25,0
9821-POOTN,Electronic check,75.2,2576.2,0
3836-FZSDJ,Bank transfer (automatic),24.85,1901.0,0
9142-XMYJH,Credit card (automatic),19.35,601.6,0
6559-ILWKJ,Electronic check,49.35,3515.25,0
0187-QSXOE,Electronic check,89.0,605.45,0
7733-UDMTP,Electronic check,55.0,3094.05,0
2649-HWLYB,Bank transfer (automatic),76.15,4929.55,0
5214-CHIWJ,Mailed check,20.3,595.05,0
4229-CZMLL,Electronic check,74.9,469.8,0
6904-JLBGY,Credit card (automatic),117.35,8436.25,0
2465-BLLEU,Mailed check,19.75,19.75,0
1685-VAYJF,Credit card (automatic),45.2,492.0,0
8874-EJNSR,Mailed check,25.2,987.95,0
6917-YACBP,Electronic check,89.75,5496.9,0
5049-MUBWG,Bank transfer (automatic),75.0,1908.35,0
4223-WOZCM,Mailed check,49.95,107.1,0
0769-MURVM,Bank transfer (automatic),65.7,4575.35,0
9253-VIFJQ,Credit card (automatic),67.05,4309.55,0
7030-FZTFM,Credit card (automatic),110.9,7922.75,0
9741-YLNTD,Bank transfer (automatic),87.95,522.35,0
5917-RYRMG,Credit card (automatic),19.8,587.7,0
5120-ZBLAI,Bank transfer (automatic),75.7,3876.2,0
1194-BHJYC,Mailed check,62.15,3778.85,0
3663-MITLP,Electronic check,101.25,1457.25,0
0906-QVPMS,Bank transfer (automatic),115.15,8349.45,0
9025-ZRPVR,Mailed check,18.95,185.6,0
1905-OEILC,Mailed check,19.5,19.5,0
7858-GTZSP,Electronic check,86.55,1066.9,0
3285-UCQVC,Credit card (automatic),28.6,973.55,0
6248-BSHKG,Mailed check,20.4,1226.45,0
4685-TFLLS,Bank transfer (automatic),19.8,342.3,0
3470-BTGQO,Mailed check,45.65,985.05,0
1209-VFFOC,Mailed check,56.4,3948.45,0
8224-DWCKX,Credit card (automatic),73.3,828.05,0
5482-PLVPE,Electronic check,24.35,41.85,0
4553-DVPZG,Electronic check,101.35,6164.7,0
4902-OHLSK,Electronic check,98.65,2862.75,0
6917-IAYHD,Mailed check,33.6,33.6,0
0495-ZBNGW,Bank transfer (automatic),79.9,343.95,0
8620-RJPZN,Electronic check,20.7,20.7,0
7572-KPVKK,Electronic check,104.05,6590.5,0
2642-MAWLJ,Bank transfer (automatic),20.25,717.95,0
2357-COQEK,Electronic check,103.3,2890.65,0
7103-ZGVNT,Credit card (automatic),73.7,4885.85,0
3737-GCSPV,Credit card (automatic),96.2,1222.05,0
2027-WKXMW,Electronic check,108.75,6871.7,0
7137-NAXML,Bank transfer (automatic),20.15,405.6,0
2428-ZMCTB,Credit card (automatic),19.75,208.25,0
2961-VNFKL,Credit card (automatic),25.95,1801.9,0
1768-HNVGJ,Electronic check,70.05,3062.45,0
6963-KQYQB,Mailed check,24.05,1764.75,0
5934-RMPOV,Electronic check,84.75,1816.75,0
1207-BLKSA,Mailed check,23.05,1255.1,0
4088-YLDSU,Electronic check,104.15,5743.05,0
8316-BBQAY,Credit card (automatic),59.95,3921.1,0
1166-PQLGG,Bank transfer (automatic),19.55,1463.45,0
3146-JTQHR,Bank transfer (automatic),19.6,189.45,0
4291-YZODP,Mailed check,20.05,96.8,0
4395-PZMSN,Electronic check,85.55,408.5,0
6427-FEFIG,Credit card (automatic),78.6,1846.65,0
0017-IUDMW,Credit card (automatic),116.8,8456.75,0
8706-HRADD,Mailed check,43.55,1011.5,0
9955-QOPOY,Credit card (automatic),60.8,4263.4,0
4385-ZKVNW,Bank transfer (automatic),54.9,2549.1,0
5446-DKWYW,Electronic check,65.2,3965.05,0
2034-CGRHZ,Credit card (automatic),102.95,2496.7,0
5797-APWZC,Electronic check,90.6,90.6,0
3683-QKIUE,Bank transfer (automatic),50.8,288.05,0
4228-ZGYUW,Electronic check,90.05,368.1,0
9031-ZVQPT,Electronic check,108.2,7840.6,0
2990-IAJSV,Bank transfer (automatic),92.0,6632.75,0
8107-KNCIM,Electronic check,75.1,1013.35,0
9027-YFHQJ,Bank transfer (automatic),25.05,152.95,0
5176-LDKUH,Electronic check,75.15,3772.65,0
4644-OBGFZ,Mailed check,19.5,1026.35,0
7926-IJOOU,Credit card (automatic),19.3,19.3,0
6480-YAGIY,Credit card (automatic),112.2,5031.85,0
4029-HPFVY,Mailed check,70.3,220.4,0
7602-DBTOU,Mailed check,19.6,1416.5,0
5345-BMKWB,Mailed check,20.25,158.35,0
3519-ZKXGG,Electronic check,75.85,256.6,0
5457-COLHT,Bank transfer (automatic),80.65,5542.55,0
6416-TVAIH,Electronic check,68.5,68.5,0
5451-YHYPW,Credit card (automatic),115.75,8443.7,0
